,event,time,stage,section,thrust,mass,lat,lon,lat_IIP,lon_IIP,altitude,altitude_apogee,altitude_perigee,inclination,argument_perigee,lon_ascending _node,true_anomaly,pos_ECI_X,pos_ECI_Y,pos_ECI_Z,vel_ECI_X,vel_ECI_Y,vel_ECI_Z,vel_ground_NED_X,vel_ground_NED_Y,vel_ground_NED_Z,quat_ECI2BODY_0,quat_ECI2BODY_1,quat_ECI2BODY_2,quat_ECI2BODY_3,accel_BODY_X,aero_BODY_X,heading_NED2BODY,pitch_NED2BODY,roll_NED2BODY,vel_inertial,flightpath_vel_inertial_geocentric,azimuth_vel_inertial_geocentric,thrustvec_ECI_X,thrustvec_ECI_Y,thrustvec_ECI_Z,rate_BODY_X,rate_BODY_Y,rate_BODY_Z,vel_ground,vel_air,AOA_total,AOA_pitch,AOA_yaw,dynamic_pressure,Q_alpha,M
38,,152.610153,1,4,0.0,6553.485500343771,42.485802605024986,144.75846094330117,41.580311419822316,155.63162481220863,64856.30805390142,143862.43069038354,-5856875.548378357,42.31797546899509,-84.37394102982603,53.15274395054429,176.03309075931037,-3916750.3375635673,2702380.8433911535,4329356.283975793,-2504.7072275126256,-1975.092983138325,746.5476124306784,-84.320286553762,2701.1186308203605,-1197.3944134734093,0.012819436438787985,0.31344217449620954,-0.8384022690777161,0.44572543788571395,-0.07328155620557554,-480.2496160358664,91.78414023777852,28.387719870805643,0.21553021666404354,3275.955421739157,21.438971349472663,91.58457299428285,-0.8031793041159692,-0.5141534319699678,0.3009140306354816,0.0020742066378487446,-0.16069742446896285,0.0039506476107977915,2955.825629144368,2955.825629144368,4.49055106035042,4.490504757996724,0.020476026025520348,665.2096703880986,2987.1579907166297,9.645327090950587
39,,154.27682,1,4,0.0,6553.485500343771,42.484534545339606,144.8126449567772,41.580331445306896,155.6309194498492,66840.54449204169,143856.6175068263,-5856910.268619384,42.317989346247614,-84.37369327557872,53.152042035996516,176.0786079637081,-3920916.6368430033,2699083.465767341,4330591.484066954,-2494.8729048361083,-1981.7554040313437,735.7103437097543,-86.46004100979451,2699.9116163414155,-1183.715699285034,0.012819436438787985,0.31344217449620954,-0.8384022690777161,0.44572543788571395,-0.056009064649701575,-367.0545930696361,91.82552184719663,28.432830773231128,0.2157039229906364,3270.01758443809,21.222497362752886,91.6253453047048,-0.8031793041159692,-0.5141534319699678,0.3009140306354816,0.0,0.0,0.0,2949.267863636769,2949.267863636769,4.7696628606006435,4.7695929249094595,0.025948699886924057,504.707823886984,2407.286163048318,9.737994350902389
40,SEP1,157.610153,1,4,0.0,6553.485500343771,42.4819043804639,144.9208892078415,41.58031162316094,155.6299482386337,70740.74782212172,143849.33018295467,-5856959.806263259,42.3180182918442,-84.37301812007364,53.150635350442286,176.16937860007152,-3929200.168773779,2692455.422223567,4333007.787138437,-2475.2462536314197,-1995.0707223772702,714.0714992822576,-90.73322702371001,2697.5842334908593,-1156.4047407683076,0.012819436438787985,0.31344217449620954,-0.8384022690777161,0.44572543788571395,-0.03241788434894165,-212.45013503261035,91.90819931544742,28.5229668273814,0.21605246644320553,3258.3813941112776,20.78741324090002,91.70680711821912,-0.8031793041159692,-0.5141534319699678,0.3009140306354816,0.0,0.0,0.0,2936.4034361333966,2936.4034361333966,5.330796287260657,5.330669510403614,0.03697759061309112,287.49811960632184,1532.5939085918008,9.930821502423383
41,,157.610153,2,5,0.0,5192.485500343774,42.4819043804639,144.9208892078415,41.58031162316094,155.6299482386337,70740.74782212172,143849.33018295467,-5856959.806263259,42.3180182918442,-84.37301812007364,53.150635350442286,176.16937860007152,-3929200.168773779,2692455.422223567,4333007.787138437,-2475.2462536314197,-1995.0707223772702,714.0714992822576,-90.73322702371001,2697.5842334908593,-1156.4047407683076,0.012819436438787985,0.31344217449620954,-0.8384022690777161,0.44572543788571395,0.0,0.0,91.90819931544742,28.5229668273814,0.21605246644320553,3258.3813941112776,20.78741324090002,91.70680711821912,-0.8031793041159692,-0.5141534319699678,0.3009140306354816,0.0,0.0,0.0,2936.4034361333966,2936.4034361333966,5.330796287260657,5.330669510403614,0.03697759061309112,287.49811960632184,1532.5939085918008,9.930821502423383
42,,159.27682,2,5,0.0,5192.485500343774,42.480542354514434,144.97495144592597,41.580228268515796,155.62999460176678,72656.73202377837,143850.65493198298,-5856959.551691574,42.31803345360385,-84.37246204577072,53.149926294201386,176.21450809557632,-3933317.4495901405,2689124.7209476507,4334188.905636686,-2465.4883203075224,-2001.7496223308306,703.2805763303868,-92.86825826773952,2696.5045905643988,-1142.7899755767774,0.012819436438787985,0.31344217449620954,-0.8384022690777161,0.44572543788571395,0.0,0.0,91.9494964818915,28.567993539879367,0.21622730835787335,3252.727744081578,20.56885735696488,91.74750097398841,-0.8031793041159692,-0.5141534319699678,0.3009140306354816,0.0,0.0,0.0,2930.1417113524276,2930.141711352428,5.612795277430096,5.612636164347995,0.04253414235826572,214.63578257245868,1204.706706790209,10.01556485965338
43,SEIG,162.610153,2,5,0.0,5192.485500343768,42.47772462209302,145.08295987821026,41.580063158835124,155.63008556089355,76420.68787655514,143853.2502524322,-5856958.998026886,42.31806487662095,-84.37135249439648,53.14851015483968,176.30468810273132,-3941503.2095277696,2682430.0298280073,4336497.237406992,-2445.9676422702078,-2015.0650494561537,681.7184858537396,-97.13109148284366,2694.37770206568,-1115.582140230639,0.012819436438787985,0.31344217449620954,-0.8384022690777161,0.44572543788571395,0.0,0.0,92.03201008645148,28.657967300158177,0.2165781352895515,3241.6022202804784,20.129629905391344,91.82880751782739,-0.8031793041159692,-0.5141534319699678,0.3009140306354816,0.0,0.0,0.0,2917.812393201962,2917.812393201962,6.179636752883451,6.179406745992797,0.05373259542078439,118.774127119912,733.9809612418592,10.150211325876407
44,,162.610153,2,6,30700.0,5192.485500343776,42.47772462209302,145.08295987821026,41.580063158835124,155.63008556089355,76420.68787655514,143853.2502524322,-5856958.998026886,42.31806487662095,-84.37135249439648,53.14851015483968,176.30468810273132,-3941503.2095277696,2682430.0298280073,4336497.237406992,-2445.9676422702078,-2015.0650494561537,681.7184858537396,-97.13109148284366,2694.37770206568,-1115.582140230639,0.012819436438787985,0.31344217449620954,-0.8384022690776731,0.44572543788571395,5.912390125685948,0.0,92.0320100864497,28.65796730015824,0.21657813529089998,3241.6022202804784,20.129629905391344,91.82880751782739,-0.803179304115955,-0.5141534319699779,0.30091403063550215,0.0,0.0,0.0,2917.812393201962,2917.812393201962,6.17963675288357,6.179406745992863,0.053732595422560564,118.774127119912,733.9809612418734,10.150211325876407
45,,163.181195,2,6,30700.0,5186.84618397016,42.4772291280539,145.10145799623518,41.576555042079534,155.65497203557769,77056.86452467926,144106.31420969684,-5855863.326414337,42.31807597095314,-84.36078056254065,53.1480239662108,176.3099323606031,-3942899.779152089,2681278.1973528326,4336885.763334708,-2445.335679666272,-2019.078375384381,679.0429440792813,-97.96660889455848,2696.980048125608,-1112.544030662234,0.012479130743264698,0.3136273216149065,-0.8384095641968882,0.4455911158884206,5.918818278220339,0.0,92.04555085134311,28.62639323412662,0.21557257198352744,3243.0608061054913,20.063031984521032,91.8429301807225,-0.8029643223565065,-0.5147751817406983,0.3004243819772083,-0.0007771225597178866,-0.08228186138717924,-0.00059698539891584,2919.084283916461,2919.084283916461,6.222916545863154,6.222669842786579,0.05584926411277153,107.48862275445418,668.8927290307357,10.185447733037154
46,,165.378583,2,6,30700.0,5165.14590980651,42.475283191532135,145.17278801408932,41.56297489146221,155.75089251356036,79488.73036857322,145074.81626970414,-5851618.7279440295,42.318119248713444,-84.3200530024837,53.14616415343643,176.33017010232945,-3948270.474317962,2676824.51312987,4338366.574158053,-2442.9227771475676,-2034.5437095130774,668.7493051119184,-101.20050103108406,2707.036198859476,-1100.8771696446306,0.011159936074145544,0.3143396330226308,-0.838422622152882,0.44509934054798683,5.943684948321246,0.0,92.09776343628148,28.505007135427633,0.21523469684784002,3248.763677787797,19.80745513321165,91.8973712267385,-0.8021320752342986,-0.5171644279896118,0.2985382526620256,0.0005631725943110467,-0.08228186138717924,-0.00059698539891584,2924.0754207081036,2924.075420708103,6.388861272439731,6.388542335037193,0.06436975248374187,72.95944041892339,466.1277433513336,10.32343181138838
47,,168.446058,2,6,30700.0,5134.853114202767,42.47246169999941,145.2727594276864,41.54380110597775,155.8852150053284,82840.74188724998,146412.76181045547,-5845617.100249852,42.31818118767947,-84.26307482928668,53.14359728505645,176.35857577098298,-3955758.972881119,2670550.4182327124,4340395.912293358,-2439.604735206174,-2056.1916602771507,654.384572703022,-105.7653101643408,2721.1869127954437,-1084.6541411323844,0.009318358729639577,0.31533272227764136,-0.8384373402855412,0.4444109970828413,5.978749404746402,0.0,92.17091302637871,28.335856123939227,0.2147676747173868,3256.9640122091323,19.45255293196392,91.97362695617842,-0.8009568581241894,-0.520491165780497,0.295900418668657,1.9795266814180145e-05,-0.08228186138717924,-0.00059698539891584,2931.2999029575585,2931.2999029575585,6.618885841507619,6.6184541979392915,0.07626684899664254,42.0967997492385,278.63391183301616,10.52262585121454
