RLV Sizing
LEO Mission
lng_LS=, 1.434567840000000e+002,latg_LS=, 4.250403800000000e+001,g0=, 9.806649999999999e+000,GM=, 3.986009017000000e+014,Re=, 6.378142000000000e+003,Rp=, 6.356757000000000e+003,Omega=, 4.178074625000000e-003,EularL1L2[0]=, 0.000000000000000e+000,EularL1L2[1]=, 0.000000000000000e+000,EularL1L2[2]=, 9.000000000000000e+001,
Event Title,time,h,s,lng,latg,longiip,latgiip,ha,hp,inc,argp,asnd,tanm,vi,fpvgd,azvgd,weight,Fvac,Fr,eularGDB[1],eularGDB[2],eularGDB[0],qbi[0],qbi[1],qbi[2],qbi[3],axb,q,alphat,alpha,beta,alphaq,M,vr,va,P,Q,R,MASUDA.Elevation,OGASAWARA.Elevation,GUAM.Elevation,TAIKI.Elevation,TAIKI-SEIKA.Elevation,NEMURO.Elevation,weight,Vlossxb,Vlossg,Vlossaoa,Vlossbp,Vlossyzb,Videal,Vgain,MainEngine.Wp,2ndEngine.Wp,
, 2.990000000000000e+002, 1.817606309237777e+002, 8.558245352927787e+002, 1.538863219621984e+002, 4.265229693782062e+001, 1.863803232504150e+002, 3.919600309810482e+001, 2.386985950830122e+002,-3.920899343903313e+003, 4.263780519386340e+001, 2.742674472706245e+002, 7.141769516116723e+001, 1.711025980041033e+002, 5.818332965164507e+003, 7.383720956292862e+000, 8.574935043246727e+001, 3.417104584437104e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.187729187589258e+001, 3.514674527172182e+002, 1.760592479360790e+002,-9.590733985097882e-001, 1.220779610797353e-001, 2.018399469119249e-001, 1.566391506619299e-001, 1.764651689440683e+001, 8.305064417037912e-003, 9.661242777589821e+001, 1.640492222681353e+002,-9.661602808708636e+001, 8.023724361652574e-001, 7.588185949177459e+000, 5.470117215561256e+003, 5.470117215561256e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.784988829481160e+000,-4.118272502804735e+000,-1.217010881242944e+001, 7.700704837303176e+000, 7.983160598709362e+000, 1.167168471769308e+001, 3.417104584437104e+003, 5.481061158512825e+003, 4.167761280112118e+002, 3.965611940852231e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.384585947360695e+003,-3.053504637099908e+003, 1.037999999999956e+002, 2.415104584437307e+003,
, 3.000000000000000e+002, 1.825043882226661e+002, 8.610527616878616e+002, 1.539503586612153e+002, 4.265606918756487e+001, 1.862651039445100e+002, 3.930508873917798e+001, 2.375018451380984e+002,-3.922038582553075e+003, 4.265111253053649e+001, 2.740088931076629e+002, 7.165699502500709e+001, 1.712355916416561e+002, 5.815202808401963e+003, 7.280761389975607e+000, 8.563274921065536e+001, 3.399177795036936e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.167334203809187e+001, 3.521263931995932e+002, 1.757851322313791e+002,-9.579946578219397e-001, 1.213124790724079e-001, 2.038415475928564e-001, 1.611773603235903e-001, 1.773958220515346e+001, 8.110459578086154e-003, 9.582836775966888e+001, 1.626587135173462e+002,-9.583131027695255e+001, 7.772121031487689e-001, 7.568567387811722e+000, 5.466939969281497e+003, 5.466939969281497e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.798834206737795e+000,-4.121744896074375e+000,-1.216901547985922e+001, 7.654954527306489e+000, 7.938333556565187e+000, 1.159986879502380e+001, 3.399177795036936e+003, 5.481061158708301e+003, 4.179632416017024e+002, 3.985221907067270e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.402278917127128e+003,-3.035811669137181e+003, 1.037999999999956e+002, 2.397177795037139e+003,
, 3.010000000000000e+002, 1.832374281377553e+002, 8.662774227675844e+002, 1.540143616121665e+002, 4.265994320912964e+001, 1.861535119863121e+002, 3.941270982195687e+001, 2.363335732527476e+002,-3.922929568378124e+003, 4.266488423836420e+001, 2.737505423454650e+002, 7.189806829228346e+001, 1.713670958312154e+002, 5.812318135536935e+003, 7.177640415777728e+000, 8.551485106977647e+001, 3.381251005636768e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.146609159386191e+001, 3.527832006868585e+002, 1.755137505630611e+002,-9.568906726371194e-001, 1.205438003118570e-001, 2.058377767643657e-001, 1.657113227367389e-001, 1.783363434533425e+001, 7.924446910083819e-003, 9.504332280009925e+001, 1.608879036494811e+002,-9.504567043355677e+001, 7.531657656873454e-001, 7.549623354948468e+000, 5.464012618084036e+003, 5.464012618084036e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.812987873465114e+000,-4.125676528687411e+000,-1.216821720734105e+001, 7.608870103852233e+000, 7.893163972187484e+000, 1.152802527034078e+001, 3.381251005636768e+003, 5.481061158876127e+003, 4.191335909078966e+002, 4.004693276931161e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.420065444285405e+003,-3.018025143750112e+003, 1.037999999999956e+002, 2.379251005636971e+003,
, 3.020000000000000e+002, 1.839597751585771e+002, 8.714987157393263e+002, 1.540783333240706e+002, 4.266392019529555e+001, 1.860455620300928e+002, 3.951889063961193e+001, 2.351934209110978e+002,-3.923569060439906e+003, 4.267912769405142e+001, 2.734924105050432e+002, 7.214087864267387e+001, 1.714971257504851e+002, 5.809681981067551e+003, 7.074383576543013e+000, 8.539567883923530e+001, 3.363324216236601e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.125557249683484e+001, 3.534378686173233e+002, 1.752451334572462e+002,-9.557614720468782e-001, 1.197719450538411e-001, 2.078285818230266e-001, 1.702409184251351e-001, 1.792868909468356e+001, 7.746609273882353e-003, 9.425733263966015e+001, 1.585478666807321e+002,-9.425914849528381e+001, 7.301747271578052e-001, 7.531350167034179e+000, 5.461338270306852e+003, 5.461338270306852e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.827448562355428e+000,-4.130065717750069e+000,-1.216771404916425e+001, 7.562455594828641e+000, 7.847656164478645e+000, 1.145615150341800e+001, 3.363324216236601e+003, 5.481061159017250e+003, 4.202871602214150e+002, 4.024023959112501e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.437946523528528e+003,-3.000144066247211e+003, 1.037999999999956e+002, 2.361324216236803e+003,
, 3.030000000000000e+002, 1.846714554607330e+002, 8.767168400611575e+002, 1.541422763311591e+002, 4.266800133099493e+001, 1.859412695461625e+002, 3.962365512587879e+001, 2.340810314192950e+002,-3.923953751476258e+003, 4.269385006166075e+001, 2.732345142332569e+002, 7.238538865929120e+001, 1.716256963139571e+002, 5.807297369059467e+003, 6.971016899480671e+000, 8.527525604968915e+001, 3.345397426836433e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.104181696890947e+001, 3.540903917281632e+002, 1.749793103301147e+002,-9.546070858072290e-001, 1.189969336378242e-001, 2.098139103083458e-001, 1.747660280276074e-001, 1.802476257116211e+001, 7.576554121418288e-003, 9.347043813840232e+001, 1.553052340553983e+002,-9.347178505413120e+001, 7.081838333082852e-001, 7.513744314266798e+000, 5.458920021732067e+003, 5.458920021732067e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.842214997112047e+000,-4.134910747074328e+000,-1.216750603397713e+001, 7.515714981540323e+000, 7.801814390757372e+000, 1.138424500502251e+001, 3.345397426836433e+003, 5.481061159132561e+003, 4.214239378424432e+002, 4.043211886414661e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.455923165497537e+003,-2.982167425988890e+003, 1.037999999999956e+002, 2.343397426836636e+003,
, 3.040000000000000e+002, 1.853724969252825e+002, 8.819319974546573e+002, 1.542061931929952e+002, 4.267218779317003e+001, 1.858406508696872e+002, 3.972702685271684e+001, 2.329960498504252e+002,-3.924080265485134e+003, 4.270905827845745e+001, 2.729768713065369e+002, 7.263155983559190e+001, 1.717528221621453e+002, 5.805167312225161e+003, 6.867566889374392e+000, 8.515360693250264e+001, 3.327470637436265e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.082485748293665e+001, 3.547407660425973e+002, 1.747163095051471e+002,-9.534275443378609e-001, 1.182187864864394e-001, 2.117937099041454e-001, 1.792865323011989e-001, 1.812187124006828e+001, 7.413911873820912e-003, 9.268268127490991e+001, 1.505223282700808e+002,-9.268362133250737e+001, 6.871412312016136e-001, 7.496802453219203e+000, 5.456760954533990e+003, 5.456760954533990e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.857285892105145e+000,-4.140209867088250e+000,-1.216759316454122e+001, 7.468652202027811e+000, 7.755642850719921e+000, 1.131230343382741e+001, 3.327470637436265e+003, 5.481061159222896e+003, 4.225439161568366e+002, 4.062255017082205e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.473996397124265e+003,-2.964094196044703e+003, 1.037999999999956e+002, 2.325470637436468e+003,
, 3.050000000000000e+002, 1.860629291583597e+002, 8.871443919177765e+002, 1.542700864945972e+002, 4.267648075062803e+001, 1.857437232517148e+002, 3.982902902775911e+001, 2.319381229904720e+002,-3.923945155228496e+003, 4.272475904073767e+001, 2.727195006340559e+002, 7.287935258362111e+001, 1.718785176502351e+002, 5.803294811007990e+003, 6.764060521175138e+000, 8.503075641860394e+001, 3.309543848036097e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.060472674577217e+001, 3.553889888561773e+002, 1.744561582313152e+002,-9.522228787213386e-001, 1.174375241049505e-001, 2.137679284399415e-001, 1.838023121243095e-001, 1.822003192344561e+001, 7.258334418741357e-003, 9.189410514645238e+001, 1.428595896176303e+002,-9.189469915917152e+001, 6.669981462639325e-001, 7.480521399698643e+000, 5.454864136232314e+003, 5.454864136232314e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.872659952027402e+000,-4.145961294742308e+000,-1.216797541748448e+001, 7.421271154276479e+000, 7.709145690263900e+000, 1.124032459347453e+001, 3.309543848036097e+003, 5.481061159289039e+003, 4.236470917121324e+002, 4.081151336112705e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.492167261983364e+003,-2.945923332841330e+003, 1.037999999999956e+002, 2.307543848036300e+003,
, 3.060000000000000e+002, 1.867427835110193e+002, 8.923542297377477e+002, 1.543339588465641e+002, 4.268088136389896e+001, 1.856505049125393e+002, 3.992968449152481e+001, 2.309068992854091e+002,-3.923544899652722e+003, 4.274095878966801e+001, 2.724624222603721e+002, 7.312872624361093e+001, 1.720027968361099e+002, 5.801682852672642e+003, 6.660525231976153e+000, 8.490673013673163e+001, 3.291617058635929e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.038145768171059e+001, 3.560350587222520e+002, 1.741988827021618e+002,-9.509931207022835e-001, 1.166531670807124e-001, 2.157365138923189e-001, 1.883132484998352e-001, 1.831926180979760e+001, 7.109493717274546e-003, 9.110475396834065e+001, 1.292861208715406e+002,-9.110506094434909e+001, 6.477086759517611e-001, 7.464898121831530e+000, 5.453232618652380e+003, 5.453232618652380e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.888335871549143e+000,-4.152163213411631e+000,-1.216865274305361e+001, 7.373575699320952e+000, 7.662327005182326e+000, 1.116830642978174e+001, 3.291617058635929e+003, 5.481061159331725e+003, 4.247334652923671e+002, 4.099898856572499e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.510436820653875e+003,-2.927653775800999e+003, 1.037999999999956e+002, 2.289617058636132e+003,
, 3.070000000000000e+002, 1.874120930993182e+002, 8.975617195040439e+002, 1.543978128852058e+002, 4.268539078508922e+001, 1.855610150975465e+002, 4.002901571436217e+001, 2.299020287895010e+002,-3.922875901221807e+003, 4.275766369716472e+001, 2.722056573675836e+002, 7.337963909494454e+001, 1.721256734677081e+002, 5.800334410403607e+003, 6.556988912370438e+000, 8.478155441106159e+001, 3.273690269235762e+003, 6.030000000000000e+004, 6.030000000000000e+004,-2.015508341631271e+001, 3.566789754366662e+002, 1.739445080757102e+002,-9.497383026865366e-001, 1.158657360826280e-001, 2.176994143863019e-001, 1.928192225583033e-001, 1.841957846412170e+001, 6.967080511688296e-003, 9.031467307249635e+001, 1.039813631780430e+002,-9.031474965405931e+001, 6.292295986828891e-001, 7.449929733363780e+000, 5.451869436894433e+003, 5.451869436894433e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.904312334972988e+000,-4.158813772794336e+000,-1.216962506486525e+001, 7.325569664249333e+000, 7.615190844733382e+000, 1.109624702808718e+001, 3.273690269235762e+003, 5.481061159351645e+003, 4.258030419915984e+002, 4.118495620914887e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.528806151090696e+003,-2.909284446970038e+003, 1.037999999999956e+002, 2.271690269235965e+003,
, 3.080000000000001e+002, 1.880708928246467e+002, 9.027670721213900e+002, 1.544616512726759e+002, 4.269001015773350e+001, 1.854752741356824e+002, 4.012704479309117e+001, 2.289231631149078e+002,-3.921934483159375e+003, 4.277487965184198e+001, 2.719492282770250e+002, 7.363204836849660e+001, 1.722471609696713e+002, 5.799252442413350e+003, 6.453479897191085e+000, 8.465525625820487e+001, 3.255763479835593e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.992563726063790e+001, 3.573207400217548e+002, 1.736930584951457e+002,-9.484584577403047e-001, 1.150752518606035e-001, 2.196565781967217e-001, 1.973201155610054e-001, 1.852099983827486e+001, 6.830803125935045e-003, 8.952390890524659e+001, 6.794070623999249e+001,-8.952380878369340e+001, 6.115201967958827e-001, 7.435613487167157e+000, 5.450777608313869e+003, 5.450777608313869e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.920588015888301e+000,-4.165911088806087e+000,-1.217089227965634e+001, 7.277256845111087e+000, 7.567741215091135e+000, 1.102414461072368e+001, 3.255763479835593e+003, 5.481061159349444e+003, 4.268558312860271e+002, 4.136939702299253e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.547276349006224e+003,-2.890814250637225e+003, 1.037999999999956e+002, 2.253763479835796e+003,
, 3.090000000000001e+002, 1.887192193942988e+002, 9.079705008228184e+002, 1.545254766971089e+002, 4.269474061664474e+001, 1.853933035007202e+002, 4.022379344730654e+001, 2.279699553827195e+002,-3.920716886595350e+003, 4.279261224505886e+001, 2.716931584505627e+002, 7.388591026035634e+001, 1.723672724292254e+002, 5.798439891061939e+003, 6.350026955638288e+000, 8.452786338356809e+001, 3.237836690435428e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.969315269589210e+001, 3.579603547096905e+002, 1.734445571102091e+002,-9.471536195892898e-001, 1.142817352450021e-001, 2.216079537495787e-001, 2.018158089031254e-001, 1.862354428168322e+001, 6.700386351619826e-003, 8.873250902436016e+001, 4.052493364357989e+001,-8.873228233088472e+001, 5.945420924118059e-001, 7.421946768943361e+000, 5.449960131514472e+003, 5.449960131514472e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.937161576825011e+000,-4.173453243470704e+000,-1.217245425703325e+001, 7.228641009733995e+000, 7.519982082683677e+000, 1.095199753461859e+001, 3.237836690435428e+003, 5.481061159325724e+003, 4.278918471046206e+002, 4.155229205909525e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.565848528262539e+003,-2.872242072941607e+003, 1.037999999999956e+002, 2.235836690435630e+003,
, 3.100000000000001e+002, 1.893571113423136e+002, 9.131722211827830e+002, 1.545892918727612e+002, 4.269958328776191e+001, 1.853151258754825e+002, 4.031928301530835e+001, 2.270420601754877e+002,-3.919219267612906e+003, 4.281086675709586e+001, 2.714374724915282e+002, 7.414117994693673e+001, 1.724860205812536e+002, 5.797899681989841e+003, 6.246659280796601e+000, 8.439940417706913e+001, 3.219909901035262e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.945766335849975e+001, 3.585978229252429e+002, 1.731990260992479e+002,-9.458238226177986e-001, 1.134852071460947e-001, 2.235534896234022e-001, 2.063061841168662e-001, 1.872723055240975e+001, 6.575570412715931e-003, 8.794052209534488e+001, 2.566741148410209e+001,-8.794021476771411e+001, 5.782590951689414e-001, 7.408927091117152e+000, 5.449419985356732e+003, 5.449419985356732e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.954031668907173e+000,-4.181438284807237e+000,-1.217431083922008e+001, 7.179725900453080e+000, 7.471917377422815e+000, 1.087980428901195e+001, 3.219909901035262e+003, 5.481061159281050e+003, 4.289111078981350e+002, 4.173362270270412e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.584523821274489e+003,-2.853566781469419e+003, 1.037999999999956e+002, 2.217909901035464e+003,
, 3.110000000000001e+002, 1.899846090505823e+002, 9.183724511303198e+002, 1.546530995401552e+002, 4.270453928799653e+001, 1.852407652192210e+002, 4.041353444961541e+001, 2.261391334913888e+002,-3.917437694191093e+003, 4.282964814349148e+001, 2.711821961453586e+002, 7.439781160146960e+001, 1.726034177924967e+002, 5.797634723265718e+003, 6.143406478549329e+000, 8.426990770820244e+001, 3.201983111635096e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.921920302560850e+001, 3.592331492680083e+002, 1.729564866918666e+002,-9.444691018678386e-001, 1.126856885535089e-001, 2.254931345506053e-001, 2.107911228745708e-001, 1.883207782859350e+001, 6.456110002897895e-003, 8.714799788703019e+001, 1.739573997216034e+001,-8.714765101229651e+001, 5.626370608909802e-001, 7.396552086911250e+000, 5.449160127983336e+003, 5.449160127983336e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.971196931505936e+000,-4.189864226713150e+000,-1.217646184080569e+001, 7.130515236756103e+000, 7.423550995830953e+000, 1.080756349328847e+001, 3.201983111635096e+003, 5.481061159215950e+003, 4.299136367064350e+002, 4.191337068559768e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.603303379424013e+003,-2.834787224839766e+003, 1.037999999999956e+002, 2.199983111635298e+003,
, 3.120000000000001e+002, 1.906017547702169e+002, 9.235714109622716e+002, 1.547169024662284e+002, 4.270960972507461e+001, 1.851702468383410e+002, 4.050656831201856e+001, 2.252608327001553e+002,-3.915368143038368e+003, 4.284896102157007e+001, 2.709273563000085e+002, 7.465575841187467e+001, 1.727194760448248e+002, 5.797647904551014e+003, 6.040298555898668e+000, 8.413940372045397e+001, 3.184056322234930e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.897780560103317e+001, 3.598663394941627e+002, 1.727169591921233e+002,-9.430894930381931e-001, 1.118832005356761e-001, 2.274268374188358e-001, 2.152705069918402e-001, 1.893810571902682e+001, 6.347080606781238e-003, 8.635498726646827e+001, 1.230279537155830e+001,-8.635463639980192e+001, 5.481020649778415e-001, 7.388020367559504e+000, 5.449183495863949e+003, 5.449183495863949e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-6.988655991892269e+000,-4.198729048844079e+000,-1.217890704848977e+001, 7.081012717848492e+000, 7.374886804068887e+000, 1.073527389491709e+001, 3.184056322234930e+003, 5.481061159130881e+003, 4.308994612240162e+002, 4.209151809915476e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.622188373486100e+003,-2.815902232279264e+003, 1.037999999999956e+002, 2.182056322235133e+003,
, 3.130000000000001e+002, 1.912085926432153e+002, 9.287693233565536e+002, 1.547807034444857e+002, 4.271479569738250e+001, 1.851035974606920e+002, 4.059840476813368e+001, 2.244068165008121e+002,-3.913006496311738e+003, 4.286880965719384e+001, 2.706729809861890e+002, 7.491497260001886e+001, 1.728342069175217e+002, 5.797942096283238e+003, 5.937365908696055e+000, 8.400792262504669e+001, 3.166129532834764e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.873350510164491e+001, 4.974004977959484e-001, 1.724804630022185e+002,-9.416850324834813e-001, 1.110777642392761e-001, 2.293545472723227e-001, 2.197442184306478e-001, 1.904533427913780e+001, 6.242856192336904e-003, 8.556154219316827e+001, 8.885638396980529e+000,-8.556121665294286e+001, 5.341484035065158e-001, 7.380125206893275e+000, 5.449493002861527e+003, 5.449493002861527e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-7.006407464889291e+000,-4.208030696490200e+000,-1.218164622082785e+001, 7.031222025141347e+000, 7.325928640869302e+000, 1.066293436749358e+001, 3.166129532834764e+003, 5.481061159026238e+003, 4.318686138636283e+002, 4.226804740735189e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.641179994066772e+003,-2.796910613183540e+003, 1.037999999999956e+002, 2.164129532834967e+003,
, 3.140000000000001e+002, 1.918051687243984e+002, 9.339664133854956e+002, 1.548445052951561e+002, 4.272009829379999e+001, 1.850408453136546e+002, 4.068906358139989e+001, 2.235767448814386e+002,-3.910348538216233e+003, 4.288919795177048e+001, 2.704190993775233e+002, 7.517540544234295e+001, 1.729476215685082e+002, 5.798520148879858e+003, 5.834639308795802e+000, 8.387549549402127e+001, 3.148202743434598e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.848633564421085e+001, 1.126340291877703e+000, 1.722470166466241e+002,-9.402557572132001e-001, 1.102694008886800e-001, 2.312762133132197e-001, 2.242121393024504e-001, 1.915378401993324e+001, 6.142968689101269e-003, 8.476771571270800e+001, 6.438505644796408e+000,-8.476743785198782e+001, 5.207254234698029e-001, 7.372789508669009e+000, 5.450091539322338e+003, 5.450091539322338e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-7.024449952524070e+000,-4.217767080448923e+000,-1.218467908797517e+001, 6.981146824665904e+000, 7.276680320380087e+000, 1.059054390888127e+001, 3.148202743434598e+003, 5.481061158902417e+003, 4.328211318179057e+002, 4.244294145967248e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.660279452053500e+003,-2.777811156665981e+003, 1.037999999999956e+002, 2.146202743434801e+003,
, 3.150000000000001e+002, 1.923915310036632e+002, 9.391629085292269e+002, 1.549083108653539e+002, 4.272551859354127e+001, 1.849820202062788e+002, 4.077856410646065e+001, 2.227702790811036e+002,-3.907389951479221e+003, 4.291012942954611e+001, 2.701657417907327e+002, 7.543700729181543e+001, 1.730597307144294e+002, 5.799384891964582e+003, 5.732149890651631e+000, 8.374215405266929e+001, 3.130275954034432e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.823633143268754e+001, 1.753167988909197e+000, 1.720166377966012e+002,-9.388017048907486e-001, 1.094581317853910e-001, 2.331917849029431e-001, 2.286741518712936e-001, 1.926347592220673e+001, 6.047248904974029e-003, 8.397356194978413e+001, 4.597183179148757e+000,-8.397334640437332e+001, 5.078090305476007e-001, 7.366013619641381e+000, 5.450981971191833e+003, 5.450981971191833e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-7.042782043679070e+000,-4.227936076894348e+000,-1.218800535142926e+001, 6.930790769417534e+000, 7.227145634921452e+000, 1.051810163944573e+001, 3.130275954034432e+003, 5.481061158759786e+003, 4.337570571189107e+002, 4.261618350391119e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.679487979078490e+003,-2.758602631095218e+003, 1.037999999999956e+002, 2.128275954034635e+003,
, 3.160000000000001e+002, 1.929677294285247e+002, 9.443590386891365e+002, 1.549721230292435e+002, 4.273105766599058e+001, 1.849271536157393e+002, 4.086692528187795e+001, 2.219870815540935e+002,-3.904126313693457e+003, 4.293160722521800e+001, 2.699129396859229e+002, 7.569972760122619e+001, 1.731705446095309e+002, 5.800539133618032e+003, 5.629929137361697e+000, 8.360793067129649e+001, 3.112349164634266e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.798352674597194e+001, 2.377893781309044e+000, 1.717893432950600e+002,-9.373229138324358e-001, 1.086439783074827e-001, 2.351012115635065e-001, 2.331301385569157e-001, 1.937443145013801e+001, 5.955536233316202e-003, 8.317913610072164e+001, 3.157461832157929e+000,-8.317898901394462e+001, 4.953763589037875e-001, 7.359797913286866e+000, 5.452167139158650e+003, 5.452167139158650e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-7.061402313743299e+000,-4.238535527243512e+000,-1.219162468377168e+001, 6.880157501631286e+000, 7.177328357659687e+000, 1.044560680037758e+001, 3.112349164634266e+003, 5.481061158598686e+003, 4.346764366954994e+002, 4.278775719885673e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.698806827995260e+003,-2.739283783618541e+003, 1.037999999999956e+002, 2.110349164634469e+003,
, 3.170000000000001e+002, 1.935338159269911e+002, 9.495550362013917e+002, 1.550359446882096e+002, 4.273671657052988e+001, 1.848762787783988e+002, 4.095416562211320e+001, 2.212268159366358e+002,-3.900553093522610e+003, 4.295363407189783e+001, 2.696607256670847e+002, 7.596351494778700e+001, 1.732800730232383e+002, 5.801985659654763e+003, 5.528008866181730e+000, 8.347285835632559e+001, 3.094422375234100e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.772795592611173e+001, 3.000528921583045e+000, 1.715651491817112e+002,-9.358194230064711e-001, 1.078269619090362e-001, 2.370044429788513e-001, 2.375799819378452e-001, 1.948667256529507e+001, 5.867678178718157e-003, 8.238449442550106e+001, 1.996825577453460e+000,-8.238441264988883e+001, 4.834057002052403e-001, 7.354142787230070e+000, 5.453649857829002e+003, 5.453649857829002e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-7.080309324262795e+000,-4.249563238019094e+000,-1.219553672840821e+001, 6.829250654993347e+000, 7.127232245202546e+000, 1.037305875210150e+001, 3.094422375234100e+003, 5.481061158419436e+003, 4.355793224284205e+002, 4.295764662683607e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.718237273368993e+003,-2.719853339671553e+003, 1.037999999999956e+002, 2.092422375234303e+003,
, 3.180000000000001e+002, 1.940898444307418e+002, 9.547511358505236e+002, 1.550997787710312e+002, 4.274249635637348e+001, 1.848294307857874e+002, 4.104030320870515e+001, 2.204891470161783e+002,-3.896665646762645e+003, 4.297621228945717e+001, 2.694091334829276e+002, 7.622831705901230e+001, 1.733883252163511e+002, 5.803727232928549e+003, 5.426421213523178e+000, 8.333697074074129e+001, 3.076495585833934e+003, 6.030000000000000e+004, 6.030000000000000e+004,-1.746965336697634e+001, 3.621085702324351e+000, 1.713440707184662e+002,-9.342912720319376e-001, 1.070071041195744e-001, 2.389014289961720e-001, 2.420235647544955e-001, 1.960022174112568e+001, 5.783529911679659e-003, 8.158969423935831e+001, 1.037624900949534e+000,-8.158966451541653e+001, 4.718764371181263e-001, 7.349048660723989e+000, 5.455432914933702e+003, 5.455432914933702e+003, 0.000000000000000e+000,-1.677049213092149e-001,-5.638279390790864e-001,-7.099501622591131e+000,-4.261016980709532e+000,-1.219974109930822e+001, 6.778073856788657e+000, 7.076861040117400e+000, 1.030045697276442e+001, 3.076495585833934e+003, 5.481061158222325e+003, 4.364657712030603e+002, 4.312583630610382e+003, 2.060466307253238e+002, 0.000000000000000e+000, 5.737780611981127e+003,-2.700310002473579e+003, 1.037999999999956e+002, 2.074495585834137e+003,
