RLV Sizing
LEO Mission
lng_LS=, 1.434567840000000e+002,latg_LS=, 4.250403800000000e+001,g0=, 9.806649999999999e+000,GM=, 3.986004418000000e+014,Re=, 6.378137000000000e+003,Rp=, 6.356752314250000e+003,Omega=, 4.178074130000000e-003,EularL1L2[0]=, 0.000000000000000e+000,EularL1L2[1]=, 0.000000000000000e+000,EularL1L2[2]=, 9.000000000000000e+001,
Event Title,time,h,s,lng,latg,latc,longiip,latgiip,ha,hp,inc,argp,asnd,tanm,vi,fpvgd,azvgd,weight,Fvac,Fr,eularGDB[1],eularGDB[2],eularGDB[0],qbi[0],qbi[1],qbi[2],qbi[3],axb,ayb,azb,q,alphat,alpha,beta,alphaq,M,vr,va,P,Q,R,ROLL,PICH,YAW,TAIKI.Elevation,TAIKI-SEIKA.Elevation,weight,Vlossxb,Vlossg,Vlossaoa,Vlossbp,Vlossyzb,Videal,Vgain,Siip,MainEngine.Wp,2ndEngine.Wp,Pa,Ta,Rou,fpvg,azvg,fpvrg,azvrg,fpvag,azvag,xi,yi,zi,rc,vxi,vyi,vzi,
, 2.940000000000000e+002, 1.887591407727636e+002, 3.970406430626339e+002, 1.482842291543712e+002, 4.242651688406764e+001, 4.224044245000894e+001, 1.602545129664370e+002, 4.115659441589096e+001, 1.967132953820510e+002,-5.564226946429018e+003, 4.232006794531086e+001, 2.754013142144991e+002, 5.523305964827129e+001, 1.777656137104362e+002, 3.698995937597908e+003, 7.835181823566376e+000, 9.287981529027243e+001, 3.378268050237952e+003, 6.030000000000000e+004, 6.030000000000000e+004, 7.262745345256345e+000, 9.277224331082385e+001, 1.306894373567482e-002,-1.580262806787136e-001, 4.116551873233923e-001,-8.161763952493912e-001, 3.733949560482903e-001, 1.784938231191653e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.527398964002296e-003, 1.456191845978023e+000,-1.397208212737228e+000, 4.104112742865974e-001, 3.680377762913445e-003, 4.560505418171157e+000, 3.349142041557358e+003, 3.349142041557358e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.243418618908991e+001, 2.227676049228634e+001, 3.378268050237952e+003,-1.142299405308425e+002, 1.070510720367572e+003, 8.393139008526790e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.387324825105628e+003, 5.032748569621391e+003, 1.401094174209027e+003, 1.037999999999956e+002, 2.504738531438145e+003, 1.735992309725739e-004, 1.068845116509271e+003, 4.506471874566870e-010, 7.825791783658281e+000, 9.290537260993565e+001, 8.649243319538497e+000, 9.321586392404213e+001, 8.649243319538497e+000, 9.321586392404213e+001,-4.183318453365792e+006, 2.462925562110978e+006, 4.408038278383536e+006, 6.557206498995204e+006,-2.285172307563199e+003,-2.901633429282033e+003, 2.026867365791429e+002,
, 2.950000000000000e+002, 1.892603128752706e+002, 4.002645660211555e+002, 1.483233468496752e+002, 4.242488114948336e+001, 4.223882192833965e+001, 1.603527407112143e+002, 4.114059094095559e+001, 1.969180781566338e+002,-5.555332889094835e+003, 4.232005137745740e+001, 2.754278642595710e+002, 5.523350217792013e+001, 1.777708309790457e+002, 3.715638555852463e+003, 7.722473914146118e+000, 9.290862172673621e+001, 3.360341260837784e+003, 6.030000000000000e+004, 6.030000000000000e+004, 7.079003192292546e+000, 9.280137625987696e+001, 1.301275770191556e-002,-1.595635673363156e-001, 4.123571551395471e-001,-8.158776041179323e-001, 3.726188128408321e-001, 1.794460541788850e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.515335196614018e-003, 1.509693102092032e+000,-1.452525850738763e+000, 4.116881148529712e-001, 3.797384195777488e-003, 4.577026019426576e+000, 3.365652900106981e+003, 3.365652900106981e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.230852474161864e+001, 2.216020953936724e+001, 3.360341260837784e+003,-1.142299411277846e+002, 1.071763170812687e+003, 8.453085132442838e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.405221735126574e+003, 5.050645479045195e+003, 1.409529463129265e+003, 1.037999999999956e+002, 2.486811742037978e+003, 1.715256410616077e-004, 1.072343615451055e+003, 4.441065855097495e-010, 7.712991826233421e+000, 9.293380381741879e+001, 8.520724274333615e+000, 9.324571906575405e+001, 8.520724274333615e+000, 9.324571906575405e+001,-4.185606131453934e+006, 2.460015123653691e+006, 4.408238280473063e+006, 6.557708276044136e+006,-2.290186874940895e+003,-2.919260588407425e+003, 1.973108526081763e+002,
, 2.960000000000000e+002, 1.897564909183065e+002, 4.035052395596333e+002, 1.483626655986509e+002, 4.242322170617343e+001, 4.223717756894461e+001, 1.604514072677701e+002, 4.112442154540543e+001, 1.971184177486202e+002,-5.546321876457800e+003, 4.232003464140595e+001, 2.754543397953197e+002, 5.523394476316840e+001, 1.777762734136737e+002, 3.732394870508082e+003, 7.610190437283922e+000, 9.293756235392216e+001, 3.342414471437616e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.895411737334778e+000, 9.283064382942200e+001, 1.295640718839993e-002,-1.611002879128824e-001, 4.130576600430259e-001,-8.155759185109582e-001, 3.718413476997593e-001, 1.804084996770417e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.503844004185607e-003, 1.563741368978731e+000,-1.508281990669628e+000, 4.129527985455844e-001, 3.915364450814389e-003, 4.593729149160023e+000, 3.382279685317455e+003, 3.382279685317455e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.218289847466256e+001, 2.204345053563681e+001, 3.342414471437616e+003,-1.142299417236907e+002, 1.072997392949143e+003, 8.517801556061514e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.423214377612076e+003, 5.068638120934578e+003, 1.418006632141466e+003, 1.037999999999956e+002, 2.468884952637810e+003, 1.695026308489432e-004, 1.075806725013771e+003, 4.377420113578857e-010, 7.600615874385373e+000, 9.296237090231983e+001, 8.392794075688899e+000, 9.327570028694096e+001, 8.392794075688899e+000, 9.327570028694096e+001,-4.187898833134434e+006, 2.457087006572464e+006, 4.408432886833343e+006, 6.558205067863443e+006,-2.295219498645363e+003,-2.936990833116754e+003, 1.918952021842343e+002,
, 2.970000000000000e+002, 1.902476503142053e+002, 4.067627649232892e+002, 1.484021865760365e+002, 4.242153828041262e+001, 4.223550909765812e+001, 1.605505153878595e+002, 4.110808445573119e+001, 1.973143090946260e+002,-5.537191906075434e+003, 4.232001773651314e+001, 2.754807360671924e+002, 5.523438739885520e+001, 1.777819466834553e+002, 3.749265808991859e+003, 7.498329573225704e+000, 9.296663794277599e+001, 3.324487682037448e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.711971891151883e+000, 9.286004678827089e+001, 1.289989075922003e-002,-1.626364369566156e-001, 4.137566995486590e-001,-8.152713394987539e-001, 3.710625633832723e-001, 1.813813248517603e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.493746614742121e-003, 1.618323422933972e+000,-1.564472789310492e+000, 4.142053604010402e-001, 4.035688557499475e-003, 4.611441470886227e+000, 3.399023305788327e+003, 3.399023305788327e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.205730739165667e+001, 2.192648923066531e+001, 3.324487682037448e+003,-1.142299423187110e+002, 1.074213457196083e+003, 8.587546236157094e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.441303782238608e+003, 5.086727524965860e+003, 1.426525997849067e+003, 1.037999999999956e+002, 2.450958163237642e+003, 1.675247072264926e-004, 1.078750213566068e+003, 4.316920336705065e-010, 7.488662105826374e+000, 9.299107462343592e+001, 8.265449788018014e+000, 9.330580835979373e+001, 8.265449788018014e+000, 9.330580835979373e+001,-4.190196576482948e+006, 2.454141107311389e+006, 4.408622057469127e+006, 6.558696849967096e+006,-2.300270217565322e+003,-2.954825106524734e+003, 1.864393266144748e+002,
, 2.980000000000000e+002, 1.907337662053620e+002, 4.100372443072235e+002, 1.484419109670679e+002, 4.241983059516515e+001, 4.223381623699864e+001, 1.606500678748334e+002, 4.109157787131912e+001, 1.975057475868252e+002,-5.527940929097576e+003, 4.232000066212860e+001, 2.755070481564902e+002, 5.523483008001414e+001, 1.777878566300724e+002, 3.766252314883194e+003, 7.386889481207642e+000, 9.299584927074614e+001, 3.306560892637281e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.528684573056597e+000, 9.288958591188073e+001, 1.284320697528859e-002,-1.641720090177448e-001, 4.144542711764757e-001,-8.149638681618695e-001, 3.702824626542511e-001, 1.823646985257189e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.485083904479497e-003, 1.673427039851389e+000,-1.621094371377294e+000, 4.154458349141419e-001, 4.158606602055455e-003, 4.630131971349856e+000, 3.415884686434942e+003, 3.415884686434942e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.193175147991800e+001, 2.180933122072398e+001, 3.306560892637281e+003,-1.142299429131727e+002, 1.075411433696096e+003, 8.662585026701967e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.459490995384950e+003, 5.104914737517497e+003, 1.435087882669021e+003, 1.037999999999956e+002, 2.433031373837474e+003, 1.655976856341635e-004, 1.081195336895845e+003, 4.259559111594436e-010, 7.377128677236667e+000, 9.301991574610207e+001, 8.138688452194650e+000, 9.333604406221174e+001, 8.138688452194650e+000, 9.333604406221174e+001,-4.192499379614719e+006, 2.451177321363994e+006, 4.408805751923142e+006, 6.559183597600357e+006,-2.305339071993163e+003,-2.972764366699590e+003, 1.809427605236269e+002,
, 2.990000000000000e+002, 1.912148134603150e+002, 4.133287808723147e+002, 1.484818399676528e+002, 4.241809837003518e+001, 4.223209870611933e+001, 1.607500675851583e+002, 4.107489996376340e+001, 1.976927290968542e+002,-5.518566848883237e+003, 4.231998341759471e+001, 2.755332709737756e+002, 5.523527280187293e+001, 1.777940092744881e+002, 3.783355348267800e+003, 7.275868299680718e+000, 9.302519712189260e+001, 3.288634103237113e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.345550711048512e+000, 9.291926198246220e+001, 1.278635439445180e-002,-1.657069986485462e-001, 4.151503724517123e-001,-8.146535055911158e-001, 3.695010482802463e-001, 1.833587932044059e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.476910965555203e-003, 1.729040860268625e+000,-1.678142829930511e+000, 4.166742560088472e-001, 4.282680266692357e-003, 4.648997570881731e+000, 3.432864768843758e+003, 3.432864768843758e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.180623071040461e+001, 2.169198195200818e+001, 3.288634103237113e+003,-1.142299435072257e+002, 1.076591392310170e+003, 8.743191830286144e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.477777080495398e+003, 5.123200822033632e+003, 1.443692614993703e+003, 1.037999999999956e+002, 2.415104584437307e+003, 1.637162178930062e-004, 1.083614608009570e+003, 4.203654368113104e-010, 7.266013724488651e+000, 9.304889504229929e+001, 8.012507086104503e+000, 9.336640817790284e+001, 8.012507086104503e+000, 9.336640817790284e+001,-4.194807260685999e+006, 2.448195543258123e+006, 4.408983929269344e+006, 6.559665285735870e+006,-2.310426103659005e+003,-2.990809586992933e+003, 1.754050317088922e+002,
, 3.000000000000000e+002, 1.916907666697134e+002, 4.166374787614603e+002, 1.485219747845476e+002, 4.241634132121667e+001, 4.223035622075783e+001, 1.608505174299815e+002, 4.105804887615575e+001, 1.978752500009650e+002,-5.509067519567537e+003, 4.231996600224632e+001, 2.755593992519635e+002, 5.523571555985319e+001, 1.778004108240030e+002, 3.800575886100784e+003, 7.165264146522972e+000, 9.305468228699792e+001, 3.270707313836945e+003, 6.030000000000000e+004, 6.030000000000000e+004, 6.162571241959996e+000, 9.294907578909050e+001, 1.272933157128272e-002,-1.672414004033625e-001, 4.158450009048221e-001,-8.143402528875612e-001, 3.687183230334688e-001, 1.843637851737427e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.469222679679031e-003, 1.785154274736443e+000,-1.735614226761373e+000, 4.178906570091869e-001, 4.407943421905198e-003, 4.668039754219695e+000, 3.449964511636691e+003, 3.449964511636691e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.168074503747376e+001, 2.157444672376619e+001, 3.270707313836945e+003,-1.142299441009779e+002, 1.077753402612696e+003, 8.829648752256846e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.496163118452886e+003, 5.141586859397088e+003, 1.452340529357761e+003, 1.037999999999956e+002, 2.397177795037139e+003, 1.618792230411217e-004, 1.086007910462093e+003, 4.149167787763482e-010, 7.155315362858811e+000, 9.307801329076486e+001, 7.886902685177154e+000, 9.339690149648529e+001, 7.886902685177154e+000, 9.339690149648529e+001,-4.197120237895503e+006, 2.445195666540487e+006, 4.409156548106005e+006, 6.560141889069660e+006,-2.315531355765389e+003,-3.008961756378284e+003, 1.698256609908515e+002,
, 3.010000000000000e+002, 1.921616001421992e+002, 4.199634431161845e+002, 1.485623166355385e+002, 4.241455916144135e+001, 4.222858849318486e+001, 1.609514203767529e+002, 4.104102272234974e+001, 1.980533072065309e+002,-5.499440744576338e+003, 4.231994841541043e+001, 2.755854275390790e+002, 5.523615834957004e+001, 1.778070676796466e+002, 3.817914922579725e+003, 7.055075119240167e+000, 9.308430556368113e+001, 3.252780524436777e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.979747111605850e+000, 9.297902812781904e+001, 1.267213705717990e-002,-1.687752088386218e-001, 4.165381540714832e-001,-8.140241111625268e-001, 3.679342896907802e-001, 1.853798546058520e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.462014273815691e-003, 1.841757326105328e+000,-1.793504592754873e+000, 4.190950706103510e-001, 4.534432825775937e-003, 4.687260040263192e+000, 3.467184890845389e+003, 3.467184890845389e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.155529439863778e+001, 2.145673069133586e+001, 3.252780524436777e+003,-1.142299446945367e+002, 1.078897533886532e+003, 8.922246257670362e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.514650207962362e+003, 5.160073948312707e+003, 1.461031966610909e+003, 1.037999999999956e+002, 2.379251005636971e+003, 1.600856546494643e-004, 1.088375126340694e+003, 4.096062354337287e-010, 7.045031687228002e+000, 9.310727127710547e+001, 7.761872222898563e+000, 9.342752481359233e+001, 7.761872222898563e+000, 9.342752481359233e+001,-4.199438329485898e+006, 2.442177583760868e+006, 4.409323566548669e+006, 6.560613382017025e+006,-2.320654873022979e+003,-3.027221879798990e+003, 1.642041620602716e+002,
, 3.020000000000000e+002, 1.926272879001940e+002, 4.233067800936057e+002, 1.486028667496274e+002, 4.241275159992754e+001, 4.222679523215177e+001, 1.610527794509083e+002, 4.102381958619855e+001, 1.982268981799625e+002,-5.489684275086307e+003, 4.231993065640593e+001, 2.756113501906679e+002, 5.523660116683191e+001, 1.778139864439198e+002, 3.835373469528004e+003, 6.945299295153459e+000, 9.311406775651369e+001, 3.234853735036610e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.797079274935673e+000, 9.300911980179527e+001, 1.261476940018195e-002,-1.703084185128573e-001, 4.172298294926073e-001,-8.137050815375837e-001, 3.671489510336825e-001, 1.864071856667400e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.455281314556897e-003, 1.898840625945035e+000,-1.851809928229346e+000, 4.202875288495728e-001, 4.662187908204367e-003, 4.706659982733669e+000, 3.484526900295723e+003, 3.484526900295723e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.142987871432072e+001, 2.133883886909379e+001, 3.234853735036610e+003,-1.142299452880094e+002, 1.080023855118114e+003, 9.021283331151833e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.533239465944772e+003, 5.178663205701328e+003, 1.469767274097136e+003, 1.037999999999956e+002, 2.361324216236803e+003, 1.583344996905936e-004, 1.090716136243013e+003, 4.044302307512772e-010, 6.935160772268668e+000, 9.313666979391242e+001, 7.637412651302675e+000, 9.345827893097854e+001, 7.637412651302675e+000, 9.345827893097854e+001,-4.201761553745333e+006, 2.439141186455972e+006, 4.409484942222939e+006, 6.561079738708339e+006,-2.325796701687293e+003,-3.045590978525815e+003, 1.585400413206733e+002,
, 3.030000000000000e+002, 1.930878036755606e+002, 4.266675968837919e+002, 1.486436263672204e+002, 4.241091834232551e+001, 4.222497614283713e+001, 1.611545977376080e+002, 4.100643752076601e+001, 1.983960209761344e+002,-5.479795808428105e+003, 4.231991272454327e+001, 2.756371613618326e+002, 5.523704400764041e+001, 1.778211739289150e+002, 3.852952556788714e+003, 6.835934731574758e+000, 9.314396967713823e+001, 3.216926945636442e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.614568696190030e+000, 9.303935162137934e+001, 1.255722714501993e-002,-1.718410239867262e-001, 4.179200247143493e-001,-8.133831651445480e-001, 3.663623098483086e-001, 1.874459666275785e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.449019702958433e-003, 1.956395282812577e+000,-1.910526203252392e+000, 4.214680630772322e-001, 4.791250594382937e-003, 4.726241170856046e+000, 3.501991552002780e+003, 3.501991552002780e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.130449788761161e+001, 2.122077613331579e+001, 3.216926945636442e+003,-1.142299458815030e+002, 1.081132434992623e+003, 9.127067639762155e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.551932027941975e+003, 5.197355767104703e+003, 1.478546805839807e+003, 1.037999999999956e+002, 2.343397426836636e+003, 1.566247774526500e-004, 1.093030819254323e+003, 3.993853098405951e-010, 6.825700672619872e+000, 9.316620964087957e+001, 7.513520901443271e+000, 9.348916465662873e+001, 7.513520901443271e+000, 9.348916465662873e+001,-4.204089929009004e+006, 2.436086365132915e+006, 4.409640632257110e+006, 6.561540932984745e+006,-2.330956889596444e+003,-3.064070090524472e+003, 1.528327977265178e+002,
, 3.040000000000000e+002, 1.935431209051722e+002, 4.300460017274867e+002, 1.486845967403224e+002, 4.240905909066427e+001, 4.222313092679209e+001, 1.612568783835428e+002, 4.098887454750883e+001, 1.985606742694072e+002,-5.469772986430221e+003, 4.231989461912421e+001, 2.756628549988781e+002, 5.523748686819006e+001, 1.778286371648295e+002, 3.870653232629490e+003, 6.726979465969353e+000, 9.317401214438985e+001, 3.199000156236274e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.432216349060020e+000, 9.306972440426539e+001, 1.249950883310664e-002,-1.733730198230296e-001, 4.186087372881145e-001,-8.130583631254770e-001, 3.655743689254126e-001, 1.884963899797294e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.443225669830445e-003, 2.014412840487542e+000,-1.969649357933045e+000, 4.226367039277295e-001, 4.921665161515224e-003, 4.746005230061670e+000, 3.519579876576755e+003, 3.519579876576755e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.117915180401689e+001, 2.110254722495363e+001, 3.199000156236274e+003,-1.142299464751244e+002, 1.082223341889203e+003, 9.239915698975050e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.570729048532989e+003, 5.216152787101737e+003, 1.487370922733805e+003, 1.037999999999956e+002, 2.325470637436468e+003, 1.549555384965713e-004, 1.095319052924320e+003, 3.944681346986140e-010, 6.716649423049478e+000, 9.319589162492402e+001, 7.390193883845400e+000, 9.352018280486925e+001, 7.390193883845400e+000, 9.352018280486925e+001,-4.206423473660744e+006, 2.433013009252347e+006, 4.409790593274640e+006, 6.561996938393737e+006,-2.336135486209947e+003,-3.082660270833466e+003, 1.470819226168642e+002,
, 3.050000000000000e+002, 1.939932127263744e+002, 4.334421039342550e+002, 1.487257791327339e+002, 4.240717354329594e+001, 4.222125928188466e+001, 1.613596245988008e+002, 4.097112865542941e+001, 1.987208573863263e+002,-5.459613393700846e+003, 4.231987633944146e+001, 2.756884248305437e+002, 5.523792974486830e+001, 1.778363834088974e+002, 3.888476564158651e+003, 6.618431516105333e+000, 9.320419598442017e+001, 3.181073366836106e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.250023216850178e+000, 9.310023897560537e+001, 1.244161300240213e-002,-1.749044005867310e-001, 4.192959647705691e-001,-8.127306766326655e-001, 3.647851310603596e-001, 1.895586525536579e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.437895771473407e-003, 2.072885224620569e+000,-2.029175302690016e+000, 4.237934812905018e-001, 5.053478123852188e-003, 4.765953822713511e+000, 3.537292923640088e+003, 3.537292923640088e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.105384033121097e+001, 2.098415675232880e+001, 3.181073366836106e+003,-1.142299470689801e+002, 1.083296643876215e+003, 9.360153041871127e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.589631701761908e+003, 5.235055439736421e+003, 1.496239992744187e+003, 1.037999999999956e+002, 2.307543848036300e+003, 1.533258636548518e-004, 1.097580713243337e+003, 3.896754801276051e-010, 6.608005038603051e+000, 9.322571656030900e+001, 7.267428488936115e+000, 9.355133419648136e+001, 7.267428488936115e+000, 9.355133419648136e+001,-4.208762206134680e+006, 2.429921007211176e+006, 4.409934781386443e+006, 6.562447728184640e+006,-2.341332542648627e+003,-3.101362591952564e+003, 1.412868995443446e+002,
, 3.060000000000000e+002, 1.944380519723210e+002, 4.368560139010242e+002, 1.487671748202548e+002, 4.240526139483537e+001, 4.221936090224284e+001, 1.614628396588065e+002, 4.095319780019763e+001, 1.988765703401259e+002,-5.449314555845078e+003, 4.231985788477840e+001, 2.757138643587951e+002, 5.523837263425536e+001, 1.778444201547646e+002, 3.906423637753014e+003, 6.510288880190421e+000, 9.323452203082439e+001, 3.163146577435939e+003, 6.030000000000000e+004, 6.030000000000000e+004, 5.067990292645647e+000, 9.313089616813625e+001, 1.238353818748164e-002,-1.764351608449760e-001, 4.199817047236473e-001,-8.124001068286415e-001, 3.639945990531154e-001, 1.906329556418897e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.433026885853302e-003, 2.131804696506145e+000,-2.089099918495776e+000, 4.249384242808343e-001, 5.186738141987789e-003, 4.786088648854435e+000, 3.555131762256232e+003, 3.555131762256232e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.092856331878476e+001, 2.086560919374609e+001, 3.163146577435939e+003,-1.142299476631769e+002, 1.084352408706546e+003, 9.488114391659928e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.608641181577936e+003, 5.254064918957851e+003, 1.505154391112290e+003, 1.037999999999956e+002, 2.289617058636132e+003, 1.517348630702269e-004, 1.099815674617908e+003, 3.850042298260772e-010, 6.499765514740588e+000, 9.325568526876998e+001, 7.145221587455755e+000, 9.358261965881741e+001, 7.145221587455755e+000, 9.358261965881741e+001,-4.211106144916906e+006, 2.426810246324920e+006, 4.410073152183027e+006, 6.562893275303970e+006,-2.346548111735643e+003,-3.120178144242258e+003, 1.354472040993009e+002,
, 3.070000000000000e+002, 1.948776111671964e+002, 4.402878431310511e+002, 1.488087850908908e+002, 4.240332233610786e+001, 4.221743547819644e+001, 1.615665269063321e+002, 4.093507990323946e+001, 1.990278138671411e+002,-5.438873937614575e+003, 4.231983925440872e+001, 2.757391668491558e+002, 5.523881553312428e+001, 1.778527551423273e+002, 3.924495559497812e+003, 6.402549536994819e+000, 9.326499112477072e+001, 3.145219788035771e+003, 6.030000000000000e+004, 6.030000000000000e+004, 4.886118579482465e+000, 9.316169682230944e+001, 1.232528291940633e-002,-1.779652951671120e-001, 4.206659547145608e-001,-8.120666548861621e-001, 3.632027757082377e-001, 1.917195051261725e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.428616209208637e-003, 2.191163812907588e+000,-2.149419057096287e+000, 4.260715612107552e-001, 5.321495953058770e-003, 4.806411446979224e+000, 3.573097481370485e+003, 3.573097481370485e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.080332059799091e+001, 2.074690890002732e+001, 3.145219788035771e+003,-1.142299482578217e+002, 1.085390703812950e+003, 9.624143837645030e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.627758702287913e+003, 5.273182439072759e+003, 1.514114500569598e+003, 1.037999999999956e+002, 2.271690269235965e+003, 1.501816752726422e-004, 1.102023809845726e+003, 3.804513726430705e-010, 6.391928827458520e+000, 9.328579857964375e+001, 7.023570030847214e+000, 9.361404002591979e+001, 7.023570030847214e+000, 9.361404002591979e+001,-4.213455308547206e+006, 2.423680612809631e+006, 4.410205660726426e+006, 6.563333552390683e+006,-2.351782248038698e+003,-3.139108036334613e+003, 1.295623037289137e+002,
, 3.080000000000001e+002, 1.953118625213181e+002, 4.437377042533252e+002, 1.488506112450652e+002, 4.240135605408598e+001, 4.221548269621786e+001, 1.616706897535773e+002, 4.091677285079332e+001, 1.991745894652031e+002,-5.428288940986662e+003, 4.231982044759612e+001, 2.757643253205423e+002, 5.523925843844091e+001, 1.778613963680717e+002, 3.942693455639117e+003, 6.295211445960818e+000, 9.329560411513320e+001, 3.127292998635603e+003, 6.030000000000000e+004, 6.030000000000000e+004, 4.704409090522143e+000, 9.319264178642357e+001, 1.226684572576440e-002,-1.794947981247065e-001, 4.213487123158073e-001,-8.117303219882094e-001, 3.624096638348651e-001, 1.928185116090121e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.424661253083753e-003, 2.250955391039119e+000,-2.210128541206192e+000, 4.271929195598081e-001, 5.457804319072540e-003, 4.826923994831113e+000, 3.591191190263283e+003, 3.591191190263283e+003, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 0.000000000000000e+000,-2.158366010000000e-001, 8.452591640000000e-005, 2.067811198148738e+001, 2.062806009696940e+001, 3.127292998635603e+003,-1.142299488530211e+002, 1.086411596303436e+003, 9.768595014751742e-001, 2.403403616443258e+002, 0.000000000000000e+000, 5.646985499021778e+003, 5.292409235210978e+003, 1.523120711558793e+003, 1.037999999999956e+002, 2.253763479835796e+003, 1.486654662929989e-004, 1.104204990089978e+003, 3.760139989888804e-010, 6.284492933399127e+000, 9.331605732999971e+001, 6.902470651625573e+000, 9.364559613864189e+001, 6.902470651625573e+000, 9.364559613864189e+001,-4.215809715620820e+006, 2.420531991763420e+006, 4.410332261541977e+006, 6.563768531771291e+006,-2.357035007913456e+003,-3.158153395555873e+003, 1.236316575511561e+002,
